x,y
0,1.0
1,1.0
2,3.0
3,3.0
4,3.0
5,3.0
6,8.0
7,8.0
8,8.0
9,11.0
10,11.0
11,11.0
12,11.0
13,11.0
14,11.0
15,11.0
16,11.0
17,11.0
18,11.0
19,11.0
20,34.0
21,34.0
22,78.0
23,78.0
24,87.0
25,87.0
26,87.0
27,87.0
28,87.0
29,87.0
30,106.0
31,106.0
32,106.0
